date,PCA1,PCA2
2020-09-27,-15.416423910288598,-4.169467733839022
2020-12-01,14.74403493371108,15.995797250566659
2020-11-11,-1.7575170887272094,1.7156802859238256
2020-07-01,-4.013088129896074,8.475480473480411
2020-11-08,-41.79911906441557,-1.9731185956994561
2020-09-12,43.828665727516054,0.4710991129933837
2020-12-27,-45.868733729033465,16.072311746726825
2020-09-29,-31.243713033038368,9.67321867741536
2020-11-12,-9.028585405094907,8.119240826706525
2020-12-08,12.101073172030047,-4.314540505894027
2020-11-26,6.426597678509172,-3.4065722785486403
2020-09-19,-3.5764816145507665,-15.275673790923213
2020-11-13,-22.166953956195876,-6.600437929133116
2020-10-22,-5.503005410525943,-18.873500588682088
2020-10-08,-1.4143905335658498,-2.1948792968070987
2020-12-29,3.849627484467569,-3.759253293712426
