date,PCA1,PCA2
2020-08-24,11.504473084917079,-3.8973147880683134
2020-07-24,-15.350946179793686,11.301928833735648
2020-08-05,22.949713517527776,-6.174169626561134
2020-11-29,1.2790546677834762,-9.619045361379166
2020-08-28,0.5857875391750419,0.7765132950756461
2020-08-29,-32.921806964015865,13.382744076116367
2020-10-04,-19.536357244052887,-11.449509304526174
2020-12-18,-7.849765512474845,9.288788771866415
2020-09-24,-13.534088428926127,6.671648368356769
2020-12-17,-11.75974380209592,16.03557688686544
2020-09-07,-5.624671445786886,-1.2134741188986555
2020-10-18,14.538048613415462,-9.107647870143666
2020-12-25,20.514530864912686,4.113662427082409
2020-10-19,21.874916813522162,-8.298923211034957
2020-12-22,-37.62982396996301,8.627358793051211
2020-08-22,-3.4093657774915167,6.363165617919469
2020-12-30,-24.947303681391574,-6.4299784960829305
2020-11-06,14.039499546089653,0.31177378248143195
2020-12-13,0.17715032202311554,-3.0731823176077264
2020-07-05,20.878643875151273,-13.975615566268976
2020-10-05,20.080682820046817,-13.410381041680726
2020-09-04,-22.787541143836737,-11.702937336338126
2020-08-04,11.825825091891701,-9.193502267440834
2020-07-02,-43.57435381085141,9.233443204500338
2020-08-09,15.399229368599125,-11.69666436368024
2020-10-29,-13.811183596586131,0.12554173144758518
2020-12-23,-34.08784011417287,-10.677069188188021
2020-12-21,-8.97876948578901,2.141624975762519
2020-07-03,-14.356388035577243,-14.609525500811197
2020-08-26,-8.377747966394526,-5.935610647106465
2020-12-12,2.8456981508652843,-6.458628219450536
2020-12-09,-4.704122622138511,-0.48485822528611955
2020-10-13,17.03933362397331,-3.2652305544781974
2020-08-07,13.930880086507072,1.9696134842244595
2020-11-27,-10.59144302451676,-18.02294821242989
2020-09-17,6.276570521242081,0.9245584716005526
2020-11-16,17.712087903276604,14.920286127397635
2020-07-21,3.303848969502125,13.173328043107627
2020-11-09,23.378246913754943,2.7827740061667035
2020-09-16,17.156527504449688,14.873439228711488
2020-08-16,5.840513676567617,-1.9875408509509058
2020-09-03,1.0917021830065794,11.212751628411075
2020-12-16,-9.335177605788417,-9.702513419079883
2020-08-13,5.4777829530127065,-8.182625251242497
2020-08-20,-17.01298489498268,9.1635364162844
2020-10-30,-1.3190390374123098,9.087556971189452
2020-11-19,6.33855768421787,7.127071067145358
2020-07-12,6.114930379760054,-0.09754364085607592
2020-12-24,20.149222505758253,-11.370156962395987
2020-12-20,-20.46569871109209,-1.7627001563149725
2020-08-23,-26.355483005502474,-0.517511741836049
2020-07-29,-11.104846345621835,-9.78645530221947
2020-11-05,-0.1942594813273829,-8.882174494222681
2020-10-09,-1.8064730056176361,0.3542834070486319
2020-11-10,19.56516619574654,13.603831595935716
2020-07-28,15.57704048099627,5.37922670797214
2020-09-13,14.20118002331836,5.948654413802799
2020-08-12,6.231770170734455,-1.1887021770346995
2020-10-28,-19.010359507138816,4.1612492143885556
2020-10-06,14.863272960379296,4.440296092441898
2020-11-01,5.05141749355919,7.446879196522268
2020-09-01,10.463014546954774,2.623636563678475
2020-11-02,0.6804821298805017,-13.978630331913953
2020-11-28,15.936098222006107,5.4261658628682214
2020-10-25,22.40332137746604,-6.739028844300341
2020-09-09,9.312624998475908,1.899102537794775
2020-07-19,6.080710948225504,8.949744376815403
2020-11-17,8.374884159520157,10.213668155907827
2020-10-16,-8.148783215356591,15.411857007616746
2020-07-31,-4.020029452059141,-14.103424523423335
2020-12-03,-23.460478461616233,6.709207289474788
2020-09-06,-14.753059363870072,-12.201113187054611
2020-12-10,-10.693809853607561,16.67294246453177
2020-07-18,13.750218217441049,33.2328948460754
2020-11-22,4.495815337905697,7.563302254373305
2020-07-23,-16.17677734541308,12.658909269047786
2020-11-24,0.8127098822793972,9.749393967794886
2020-08-25,6.962496189313115,-5.740579769981984
2020-12-02,-20.768007785195458,9.716337945558635
2020-07-26,0.09026518039878265,-2.3814607580027443
2020-10-12,17.904643001189154,-9.525120586960623
2020-12-19,-36.337265553236776,3.347513301746452
2020-11-18,10.754295084891123,-3.9480711582529056
2020-07-16,10.718943880598797,23.141924064119625
2020-07-25,-3.163167695962766,9.115274947200815
2020-11-04,-15.996018946861325,-6.6641309080741395
2020-09-11,-21.776089245354626,-5.050732795266116
2020-08-15,5.023542092098382,-1.2568315130072898
2020-12-15,-0.8491651772045529,1.3502906318153265
2020-09-05,-3.9574859549650636,-1.5620777964729347
2020-09-22,8.016253503324151,17.260221366664815
2020-09-25,-11.517488601351472,-5.496572931928043
2020-12-31,-19.303023422126813,4.161448905647218
2020-07-17,-25.192351815915405,-18.70612444254585
2020-07-07,12.593650348734592,12.757443862601045
2020-07-11,7.427462442470308,-2.4483336779150404
2020-11-20,4.439467404581585,5.374508451143113
2020-09-18,-0.8807563631085608,-9.106022317942303
2020-12-28,-15.479144916634079,4.47145401786095
2020-09-28,9.3361692576767,3.39010496791139
2020-08-01,26.65726071231235,-8.139297669918959
2020-08-11,4.651538597493116,-9.95058374858805
2020-07-10,-2.5393126258490892,7.963186254536463
2020-12-26,-7.771227523394927,9.005306297806097
2020-08-08,14.12496193004459,-2.2192380161803777
2020-08-10,13.753040558390747,-6.175713995711065
2020-12-04,-12.261511109697267,-14.483443212940937
2020-10-15,-23.879525544949338,2.298717966295979
2020-10-03,3.3500030650023467,9.68682222054048
2020-09-08,-27.93525110347312,-13.965163928973029
2020-07-08,-26.183464062098484,-9.787681187069241
2020-08-02,22.422184298958012,0.6875984429684947
2020-11-03,-4.1734713376940125,10.28000531902574
2020-09-26,-17.0118650794082,11.419257170718568
2020-09-27,5.088161923137029,10.87883654615142
2020-12-01,16.14766467967771,25.613678694647636
2020-11-11,-7.929196734145286,-0.9768497728704166
2020-07-01,-6.468180090202491,-10.896035532858404
2020-09-12,-9.69120191001934,-11.871201606995008
2020-11-08,27.015443855267023,-3.775484828087674
2020-12-27,-15.234363066822608,-2.148751731686676
2020-09-29,8.239871783163041,-4.11881817491395
2020-11-12,-1.2562882711904724,-8.21413980629401
2020-11-26,-25.66104396018698,13.67629604132974
2020-12-08,17.110584104496855,-0.3385858767740788
2020-09-19,21.77211493270706,4.635487666676033
2020-11-13,9.182265332409992,8.723255007256089
2020-10-14,12.837873375404417,23.71732366095456
2020-10-22,8.686146727452524,-6.514063489464752
2020-10-08,14.093686921117742,9.152346125236754
2020-12-29,-26.907828640530425,7.218670821634654
2020-09-30,-5.223618028378398,11.115282007527401
2020-10-07,-1.4518324647935397,1.1729227709053207
2020-09-20,15.55753781482991,-2.787900818229769
2020-11-14,21.012662506862178,1.857492450694893
2020-10-02,-4.781537849029408,-3.0449123291860225
2020-08-03,-3.026360597798547,-10.556832858925226
2020-10-10,-19.972608069548667,-3.288202552944239
2020-12-06,9.964191845754524,-3.5225310547181
2020-08-17,-7.700269665182375,5.452284167850569
2020-09-14,-5.929892747988232,-2.215500574501496
2020-08-21,6.800571365594934,-8.307876241052993
2020-10-11,6.377611084438863,-4.069827345030152
2020-07-15,-15.508348833089094,0.584119483978796
2020-11-21,-18.185721514859065,5.273364983218879
2020-08-19,-7.392722213112349,-2.3543794341097675
2020-12-14,10.265660814126349,-11.108329667745316
2020-08-27,-6.554676620083068,-6.996363993560386
2020-10-24,2.6439290902147756,-13.035521912546262
2020-07-04,4.466638407491616,-10.583925838691945
2020-08-18,-7.7716352882294135,-7.461902657887947
2020-09-21,14.353163700461753,5.584938075239127
2020-10-31,4.911141725846412,14.653166924074116
2020-09-15,2.8822078120369774,-16.7437465507495
2020-07-22,-26.513508388806994,-5.533136561456281
2020-07-13,16.077370007250433,6.232081421308672
2020-08-14,6.703862302886115,-3.7149710213210154
2020-07-09,-14.382244097857486,-4.592944514195603
2020-09-23,-12.438883662258972,10.670899150761967
2020-10-21,9.33656777111488,-1.4530783928468
2020-11-15,22.20395669921846,-8.412418114905936
2020-08-30,-6.863007271932179,-15.250193523732323
2020-11-25,-34.412238659529756,-1.0541344551990586
2020-07-06,23.60872960852161,-7.351090783262153
2020-10-01,-15.924513218887716,-1.146620820700055
2020-07-27,17.705514537997523,-4.965126764679714
2020-07-14,-7.029787218350458,4.81972715549899
2020-11-07,-2.113329959104936,-8.750000582513518
2020-10-17,-6.858503918768368,-7.464625917359923
2020-07-20,9.878929192544785,-5.297336979749684
2020-12-07,4.224962628467607,-3.2332623441104578
2020-10-23,8.971478608299575,-0.15008035548396115
2020-11-30,20.964523314914214,-6.493046815687756
2020-12-05,25.633987043916278,-7.058893646234409
2020-10-27,21.624232966319045,4.015136600269143
2020-08-31,9.9593385175353,-0.2601039532137881
2020-09-10,-2.8226328820640365,-5.033058629263148
2020-10-26,26.989339462797844,-8.570140502995834
2020-12-11,-27.37072999619291,2.273756255006512
2020-11-23,-1.9217619161765638,3.4674729231404586
2020-09-02,11.683310549036833,-4.307110103142442
2020-07-30,17.870105575670273,7.436781395692043
2020-08-06,-9.540935035625031,1.5293514522167415
2020-10-20,18.33081628518959,-0.4094424001058622
